whereItHappened,ts,f0_
vertex,2024-07-01T13:52:00,772
vertex,2024-07-01T13:53:00,800
vertex,2024-07-01T13:54:00,781
vertex,2024-07-01T13:55:00,746
vertex,2024-07-01T13:56:00,759
vertex,2024-07-01T13:57:00,740
vertex,2024-07-01T13:58:00,755
vertex,2024-07-01T13:59:00,765
vertex,2024-07-01T14:00:00,768
vertex,2024-07-01T14:01:00,708
vertex,2024-07-01T14:02:00,776
vertex,2024-07-01T14:03:00,764
vertex,2024-07-01T14:04:00,778
vertex,2024-07-01T14:05:00,770
vertex,2024-07-01T14:06:00,767
vertex,2024-07-01T14:07:00,780
vertex,2024-07-01T14:08:00,767
vertex,2024-07-01T14:09:00,775
vertex,2024-07-01T14:10:00,772
vertex,2024-07-01T14:11:00,784
vertex,2024-07-01T14:12:00,783
vertex,2024-07-01T14:13:00,742
vertex,2024-07-01T14:14:00,762
vertex,2024-07-01T14:15:00,776
vertex,2024-07-01T14:16:00,769
vertex,2024-07-01T14:17:00,724
vertex,2024-07-01T14:18:00,753
vertex,2024-07-01T14:19:00,734
vertex,2024-07-01T14:20:00,783
vertex,2024-07-01T14:21:00,732
vertex,2024-07-01T14:22:00,746
vertex,2024-07-01T14:23:00,776
vertex,2024-07-01T14:24:00,704
vertex,2024-07-01T14:25:00,730
vertex,2024-07-01T14:26:00,734
vertex,2024-07-01T14:27:00,774
vertex,2024-07-01T14:28:00,757
vertex,2024-07-01T14:29:00,779
vertex,2024-07-01T14:30:00,744
vertex,2024-07-01T14:31:00,739
vertex,2024-07-01T14:32:00,729
vertex,2024-07-01T14:33:00,731
vertex,2024-07-01T14:34:00,757
vertex,2024-07-01T14:35:00,762
vertex,2024-07-01T14:36:00,736
vertex,2024-07-01T14:37:00,707
vertex,2024-07-01T14:38:00,712
vertex,2024-07-01T14:39:00,746
vertex,2024-07-01T14:40:00,718
vertex,2024-07-01T14:41:00,714
vertex,2024-07-01T14:42:00,769
vertex,2024-07-01T14:43:00,765
vertex,2024-07-01T14:44:00,755
vertex,2024-07-01T14:45:00,739
vertex,2024-07-01T14:46:00,750
vertex,2024-07-01T14:47:00,757
vertex,2024-07-01T14:48:00,766
vertex,2024-07-01T14:49:00,712
vertex,2024-07-01T14:50:00,720
vertex,2024-07-01T14:51:00,770
vertex,2024-07-01T14:52:00,745
vertex,2024-07-01T14:53:00,718
vertex,2024-07-01T14:54:00,734
vertex,2024-07-01T14:55:00,684
vertex,2024-07-01T14:56:00,718
vertex,2024-07-01T14:57:00,736
vertex,2024-07-01T14:58:00,737
vertex,2024-07-01T14:59:00,723
vertex,2024-07-01T15:00:00,735
vertex,2024-07-01T15:01:00,752
vertex,2024-07-01T15:02:00,755
vertex,2024-07-01T15:03:00,737
vertex,2024-07-01T15:04:00,743
vertex,2024-07-01T15:05:00,699
vertex,2024-07-01T15:06:00,744
vertex,2024-07-01T15:07:00,729
vertex,2024-07-01T15:08:00,769
vertex,2024-07-01T15:09:00,753
vertex,2024-07-01T15:10:00,760
vertex,2024-07-01T15:11:00,737
vertex,2024-07-01T15:12:00,782
vertex,2024-07-01T15:13:00,761
vertex,2024-07-01T15:14:00,734
vertex,2024-07-01T15:15:00,728
vertex,2024-07-01T15:16:00,757
vertex,2024-07-01T15:17:00,761
vertex,2024-07-01T15:18:00,726
vertex,2024-07-01T15:19:00,724
vertex,2024-07-01T15:20:00,676
vertex,2024-07-01T15:21:00,746
vertex,2024-07-01T15:22:00,731
vertex,2024-07-01T15:23:00,720
vertex,2024-07-01T15:24:00,726
vertex,2024-07-01T15:25:00,708
vertex,2024-07-01T15:26:00,733
vertex,2024-07-01T15:27:00,763
vertex,2024-07-01T15:28:00,754
vertex,2024-07-01T15:29:00,752
vertex,2024-07-01T15:30:00,775
vertex,2024-07-01T15:31:00,742
vertex,2024-07-01T15:32:00,746
vertex,2024-07-01T15:33:00,757
vertex,2024-07-01T15:34:00,744
vertex,2024-07-01T15:35:00,749
vertex,2024-07-01T15:36:00,745
vertex,2024-07-01T15:37:00,728
vertex,2024-07-01T15:38:00,754
vertex,2024-07-01T15:39:00,736
vertex,2024-07-01T15:40:00,697
vertex,2024-07-01T15:41:00,734
vertex,2024-07-01T15:42:00,743
vertex,2024-07-01T15:43:00,738
vertex,2024-07-01T15:44:00,770
vertex,2024-07-01T15:45:00,773
vertex,2024-07-01T15:46:00,757
vertex,2024-07-01T15:47:00,772
vertex,2024-07-01T15:48:00,755
vertex,2024-07-01T15:49:00,750
vertex,2024-07-01T15:50:00,750
vertex,2024-07-01T15:51:00,780
vertex,2024-07-01T15:52:00,750
vertex,2024-07-01T15:53:00,755
vertex,2024-07-01T15:54:00,782
vertex,2024-07-01T15:55:00,805
vertex,2024-07-01T15:56:00,788
vertex,2024-07-01T15:57:00,796
vertex,2024-07-01T15:58:00,758
vertex,2024-07-01T15:59:00,759
vertex,2024-07-01T16:00:00,740
vertex,2024-07-01T16:01:00,755
vertex,2024-07-01T16:02:00,732
vertex,2024-07-01T16:03:00,734
vertex,2024-07-01T16:04:00,707
vertex,2024-07-01T16:05:00,739
vertex,2024-07-01T16:06:00,703
vertex,2024-07-01T16:07:00,694
vertex,2024-07-01T16:08:00,691
vertex,2024-07-01T16:09:00,723
vertex,2024-07-01T16:10:00,741
vertex,2024-07-01T16:11:00,705
vertex,2024-07-01T16:12:00,752
vertex,2024-07-01T16:13:00,727
vertex,2024-07-01T16:14:00,725
vertex,2024-07-01T16:15:00,725
vertex,2024-07-01T16:16:00,715
vertex,2024-07-01T16:17:00,734
vertex,2024-07-01T16:18:00,700
vertex,2024-07-01T16:19:00,701
vertex,2024-07-01T16:20:00,719
vertex,2024-07-01T16:21:00,740
vertex,2024-07-01T16:22:00,760
vertex,2024-07-01T16:23:00,732
vertex,2024-07-01T16:24:00,712
vertex,2024-07-01T16:25:00,732
vertex,2024-07-01T16:26:00,729
vertex,2024-07-01T16:27:00,703
vertex,2024-07-01T16:28:00,697
vertex,2024-07-01T16:29:00,706
vertex,2024-07-01T16:30:00,687
vertex,2024-07-01T16:31:00,732
vertex,2024-07-01T16:32:00,706
vertex,2024-07-01T16:33:00,699
vertex,2024-07-01T16:34:00,690
vertex,2024-07-01T16:35:00,698
vertex,2024-07-01T16:36:00,697
vertex,2024-07-01T16:37:00,686
vertex,2024-07-01T16:38:00,664
vertex,2024-07-01T16:39:00,694
vertex,2024-07-01T16:40:00,711
vertex,2024-07-01T16:41:00,717
vertex,2024-07-01T16:42:00,704
vertex,2024-07-01T16:43:00,647
vertex,2024-07-01T16:44:00,717
vertex,2024-07-01T16:45:00,704
vertex,2024-07-01T16:46:00,709
vertex,2024-07-01T16:47:00,702
vertex,2024-07-01T16:48:00,676
vertex,2024-07-01T16:49:00,748
vertex,2024-07-01T16:50:00,753
vertex,2024-07-01T16:51:00,725
vertex,2024-07-01T16:52:00,725
vertex,2024-07-01T16:53:00,719
vertex,2024-07-01T16:54:00,714
vertex,2024-07-01T16:55:00,679
vertex,2024-07-01T16:56:00,744
vertex,2024-07-01T16:57:00,717
vertex,2024-07-01T16:58:00,748
vertex,2024-07-01T16:59:00,669
vertex,2024-07-01T17:00:00,662
vertex,2024-07-01T17:01:00,676
vertex,2024-07-01T17:02:00,690
vertex,2024-07-01T17:03:00,675
vertex,2024-07-01T17:04:00,679
vertex,2024-07-01T17:05:00,711
vertex,2024-07-01T17:06:00,680
vertex,2024-07-01T17:07:00,697
vertex,2024-07-01T17:08:00,676
vertex,2024-07-01T17:09:00,703
vertex,2024-07-01T17:10:00,677
vertex,2024-07-01T17:11:00,723
vertex,2024-07-01T17:12:00,719
vertex,2024-07-01T17:13:00,699
vertex,2024-07-01T17:14:00,706
vertex,2024-07-01T17:15:00,711
vertex,2024-07-01T17:16:00,695
vertex,2024-07-01T17:17:00,676
vertex,2024-07-01T17:18:00,669
vertex,2024-07-01T17:19:00,633
vertex,2024-07-01T17:20:00,696
vertex,2024-07-01T17:21:00,686
vertex,2024-07-01T17:22:00,683
vertex,2024-07-01T17:23:00,730
vertex,2024-07-01T17:24:00,699
vertex,2024-07-01T17:25:00,667
vertex,2024-07-01T17:26:00,668
vertex,2024-07-01T17:27:00,673
vertex,2024-07-01T17:28:00,655
vertex,2024-07-01T17:29:00,659
vertex,2024-07-01T17:30:00,645
vertex,2024-07-01T17:31:00,678
vertex,2024-07-01T17:32:00,647
vertex,2024-07-01T17:33:00,700
vertex,2024-07-01T17:34:00,680
vertex,2024-07-01T17:35:00,677
vertex,2024-07-01T17:36:00,644
vertex,2024-07-01T17:37:00,649
vertex,2024-07-01T17:38:00,650
vertex,2024-07-01T17:39:00,638
vertex,2024-07-01T17:40:00,629
vertex,2024-07-01T17:41:00,658
vertex,2024-07-01T17:42:00,639
vertex,2024-07-01T17:43:00,645
vertex,2024-07-01T17:44:00,659
vertex,2024-07-01T17:45:00,651
vertex,2024-07-01T17:46:00,651
vertex,2024-07-01T17:47:00,595
vertex,2024-07-01T17:48:00,648
vertex,2024-07-01T17:49:00,611
vertex,2024-07-01T17:50:00,642
vertex,2024-07-01T17:51:00,670
vertex,2024-07-01T17:52:00,652
vertex,2024-07-01T17:53:00,655
vertex,2024-07-01T17:54:00,668
vertex,2024-07-01T17:55:00,679
vertex,2024-07-01T17:56:00,671
vertex,2024-07-01T17:57:00,667
vertex,2024-07-01T17:58:00,666
vertex,2024-07-01T17:59:00,674
vertex,2024-07-01T18:00:00,638
vertex,2024-07-01T18:01:00,660
vertex,2024-07-01T18:02:00,635
vertex,2024-07-01T18:03:00,610
vertex,2024-07-01T18:04:00,606
vertex,2024-07-01T18:05:00,635
vertex,2024-07-01T18:06:00,636
vertex,2024-07-01T18:07:00,603
vertex,2024-07-01T18:08:00,606
vertex,2024-07-01T18:09:00,607
vertex,2024-07-01T18:10:00,627
vertex,2024-07-01T18:11:00,593
vertex,2024-07-01T18:12:00,615
vertex,2024-07-01T18:13:00,610
vertex,2024-07-01T18:14:00,587
vertex,2024-07-01T18:15:00,599
vertex,2024-07-01T18:16:00,635
vertex,2024-07-01T18:17:00,613
vertex,2024-07-01T18:18:00,629
vertex,2024-07-01T18:19:00,624
vertex,2024-07-01T18:20:00,617
vertex,2024-07-01T18:21:00,602
vertex,2024-07-01T18:22:00,599
vertex,2024-07-01T18:23:00,624
vertex,2024-07-01T18:24:00,624
vertex,2024-07-01T18:25:00,605
vertex,2024-07-01T18:26:00,656
vertex,2024-07-01T18:27:00,615
vertex,2024-07-01T18:28:00,640
vertex,2024-07-01T18:29:00,649
vertex,2024-07-01T18:30:00,612
vertex,2024-07-01T18:31:00,684
vertex,2024-07-01T18:32:00,627
vertex,2024-07-01T18:33:00,583
vertex,2024-07-01T18:34:00,625
vertex,2024-07-01T18:35:00,641
vertex,2024-07-01T18:36:00,666
vertex,2024-07-01T18:37:00,611
vertex,2024-07-01T18:38:00,635
vertex,2024-07-01T18:39:00,621
vertex,2024-07-01T18:40:00,604
vertex,2024-07-01T18:41:00,636
vertex,2024-07-01T18:42:00,644
vertex,2024-07-01T18:43:00,638
vertex,2024-07-01T18:44:00,639
vertex,2024-07-01T18:45:00,614
vertex,2024-07-01T18:46:00,597
vertex,2024-07-01T18:47:00,618
vertex,2024-07-01T18:48:00,603
vertex,2024-07-01T18:49:00,638
vertex,2024-07-01T18:50:00,616
vertex,2024-07-01T18:51:00,627
vertex,2024-07-01T18:52:00,649
vertex,2024-07-01T18:53:00,607
vertex,2024-07-01T18:54:00,578
vertex,2024-07-01T18:55:00,594
vertex,2024-07-01T18:56:00,596
vertex,2024-07-01T18:57:00,576
vertex,2024-07-01T18:58:00,604
vertex,2024-07-01T18:59:00,602
vertex,2024-07-01T19:00:00,611
vertex,2024-07-01T19:01:00,617
vertex,2024-07-01T19:02:00,623
vertex,2024-07-01T19:03:00,643
vertex,2024-07-01T19:04:00,632
vertex,2024-07-01T19:05:00,618
vertex,2024-07-01T19:06:00,667
vertex,2024-07-01T19:07:00,656
vertex,2024-07-01T19:08:00,642
vertex,2024-07-01T19:09:00,589
vertex,2024-07-01T19:10:00,618
vertex,2024-07-01T19:11:00,645
vertex,2024-07-01T19:12:00,644
vertex,2024-07-01T19:13:00,641
vertex,2024-07-01T19:14:00,597
vertex,2024-07-01T19:15:00,634
vertex,2024-07-01T19:16:00,624
vertex,2024-07-01T19:17:00,631
vertex,2024-07-01T19:18:00,648
vertex,2024-07-01T19:19:00,635
vertex,2024-07-01T19:20:00,614
vertex,2024-07-01T19:21:00,614
vertex,2024-07-01T19:22:00,594
vertex,2024-07-01T19:23:00,635
vertex,2024-07-01T19:24:00,604
vertex,2024-07-01T19:25:00,603
vertex,2024-07-01T19:26:00,641
vertex,2024-07-01T19:27:00,613
vertex,2024-07-01T19:28:00,631
vertex,2024-07-01T19:29:00,625
vertex,2024-07-01T19:30:00,605
vertex,2024-07-01T19:31:00,632
vertex,2024-07-01T19:32:00,616
vertex,2024-07-01T19:33:00,634
vertex,2024-07-01T19:34:00,655
vertex,2024-07-01T19:35:00,650
vertex,2024-07-01T19:36:00,675
vertex,2024-07-01T19:37:00,624
vertex,2024-07-01T19:38:00,661
vertex,2024-07-01T19:39:00,641
vertex,2024-07-01T19:40:00,662
vertex,2024-07-01T19:41:00,658
vertex,2024-07-01T19:42:00,648
vertex,2024-07-01T19:43:00,629
vertex,2024-07-01T19:44:00,599
vertex,2024-07-01T19:45:00,610
vertex,2024-07-01T19:46:00,603
vertex,2024-07-01T19:47:00,637
vertex,2024-07-01T19:48:00,663
vertex,2024-07-01T19:49:00,688
vertex,2024-07-01T19:50:00,673
vertex,2024-07-01T19:51:00,678
vertex,2024-07-01T19:52:00,674
vertex,2024-07-01T19:53:00,718
vertex,2024-07-01T19:54:00,634
vertex,2024-07-01T19:55:00,647
vertex,2024-07-01T19:56:00,630
vertex,2024-07-01T19:57:00,632
vertex,2024-07-01T19:58:00,660
vertex,2024-07-01T19:59:00,655
vertex,2024-07-01T20:00:00,632
vertex,2024-07-01T20:01:00,659
vertex,2024-07-01T20:02:00,655
vertex,2024-07-01T20:03:00,669
vertex,2024-07-01T20:04:00,675
vertex,2024-07-01T20:05:00,657
vertex,2024-07-01T20:06:00,679
vertex,2024-07-01T20:07:00,667
vertex,2024-07-01T20:08:00,669
vertex,2024-07-01T20:09:00,692
vertex,2024-07-01T20:10:00,669
vertex,2024-07-01T20:11:00,688
vertex,2024-07-01T20:12:00,674
vertex,2024-07-01T20:13:00,707
vertex,2024-07-01T20:14:00,696
vertex,2024-07-01T20:15:00,689
vertex,2024-07-01T20:16:00,619
vertex,2024-07-01T20:17:00,631
vertex,2024-07-01T20:18:00,636
vertex,2024-07-01T20:19:00,679
vertex,2024-07-01T20:20:00,650
vertex,2024-07-01T20:21:00,662
vertex,2024-07-01T20:22:00,662
vertex,2024-07-01T20:23:00,696
vertex,2024-07-01T20:24:00,665
vertex,2024-07-01T20:25:00,677
vertex,2024-07-01T20:26:00,674
vertex,2024-07-01T20:27:00,666
vertex,2024-07-01T20:28:00,707
vertex,2024-07-01T20:29:00,702
vertex,2024-07-01T20:30:00,703
vertex,2024-07-01T20:31:00,700
vertex,2024-07-01T20:32:00,687
vertex,2024-07-01T20:33:00,702
vertex,2024-07-01T20:34:00,704
vertex,2024-07-01T20:35:00,740
vertex,2024-07-01T20:36:00,681
vertex,2024-07-01T20:37:00,694
vertex,2024-07-01T20:38:00,695
vertex,2024-07-01T20:39:00,663
vertex,2024-07-01T20:40:00,707
vertex,2024-07-01T20:41:00,660
vertex,2024-07-01T20:42:00,710
vertex,2024-07-01T20:43:00,692
vertex,2024-07-01T20:44:00,670
vertex,2024-07-01T20:45:00,675
vertex,2024-07-01T20:46:00,674
vertex,2024-07-01T20:47:00,664
vertex,2024-07-01T20:48:00,688
vertex,2024-07-01T20:49:00,670
vertex,2024-07-01T20:50:00,677
vertex,2024-07-01T20:51:00,694
vertex,2024-07-01T20:52:00,707
vertex,2024-07-01T20:53:00,685
vertex,2024-07-01T20:54:00,702
vertex,2024-07-01T20:55:00,685
vertex,2024-07-01T20:56:00,687
vertex,2024-07-01T20:57:00,675
vertex,2024-07-01T20:58:00,687
vertex,2024-07-01T20:59:00,635
vertex,2024-07-01T21:00:00,679
vertex,2024-07-01T21:01:00,658
vertex,2024-07-01T21:02:00,655
vertex,2024-07-01T21:03:00,671
vertex,2024-07-01T21:04:00,674
vertex,2024-07-01T21:05:00,645
vertex,2024-07-01T21:06:00,681
vertex,2024-07-01T21:07:00,707
vertex,2024-07-01T21:08:00,711
vertex,2024-07-01T21:09:00,732
vertex,2024-07-01T21:10:00,683
vertex,2024-07-01T21:11:00,665
vertex,2024-07-01T21:12:00,713
vertex,2024-07-01T21:13:00,676
vertex,2024-07-01T21:14:00,687
vertex,2024-07-01T21:15:00,674
vertex,2024-07-01T21:16:00,675
vertex,2024-07-01T21:17:00,662
vertex,2024-07-01T21:18:00,671
vertex,2024-07-01T21:19:00,700
vertex,2024-07-01T21:20:00,681
vertex,2024-07-01T21:21:00,677
vertex,2024-07-01T21:22:00,708
vertex,2024-07-01T21:23:00,722
vertex,2024-07-01T21:24:00,744
vertex,2024-07-01T21:25:00,734
vertex,2024-07-01T21:26:00,709
vertex,2024-07-01T21:27:00,710
vertex,2024-07-01T21:28:00,724
vertex,2024-07-01T21:29:00,688
vertex,2024-07-01T21:30:00,732
vertex,2024-07-01T21:31:00,754
vertex,2024-07-01T21:32:00,724
vertex,2024-07-01T21:33:00,704
vertex,2024-07-01T21:34:00,691
vertex,2024-07-01T21:35:00,715
vertex,2024-07-01T21:36:00,704
vertex,2024-07-01T21:37:00,690
vertex,2024-07-01T21:38:00,717
vertex,2024-07-01T21:39:00,700
vertex,2024-07-01T21:40:00,725
vertex,2024-07-01T21:41:00,723
vertex,2024-07-01T21:42:00,712
vertex,2024-07-01T21:43:00,679
vertex,2024-07-01T21:44:00,693
vertex,2024-07-01T21:45:00,666
vertex,2024-07-01T21:46:00,691
vertex,2024-07-01T21:47:00,674
vertex,2024-07-01T21:48:00,714
vertex,2024-07-01T21:49:00,700
vertex,2024-07-01T21:50:00,713
vertex,2024-07-01T21:51:00,736
vertex,2024-07-01T21:52:00,740
vertex,2024-07-01T21:53:00,766
vertex,2024-07-01T21:54:00,713
vertex,2024-07-01T21:55:00,697
vertex,2024-07-01T21:56:00,679
vertex,2024-07-01T21:57:00,719
vertex,2024-07-01T21:58:00,710
vertex,2024-07-01T21:59:00,704
vertex,2024-07-01T22:00:00,730
vertex,2024-07-01T22:01:00,696
vertex,2024-07-01T22:02:00,747
vertex,2024-07-01T22:03:00,727
vertex,2024-07-01T22:04:00,672
vertex,2024-07-01T22:05:00,657
vertex,2024-07-01T22:06:00,654
vertex,2024-07-01T22:07:00,663
vertex,2024-07-01T22:08:00,632
vertex,2024-07-01T22:09:00,675
vertex,2024-07-01T22:10:00,690
vertex,2024-07-01T22:11:00,686
vertex,2024-07-01T22:12:00,670
vertex,2024-07-01T22:13:00,709
vertex,2024-07-01T22:14:00,645
vertex,2024-07-01T22:15:00,646
vertex,2024-07-01T22:16:00,660
vertex,2024-07-01T22:17:00,694
vertex,2024-07-01T22:18:00,702
vertex,2024-07-01T22:19:00,734
vertex,2024-07-01T22:20:00,719
vertex,2024-07-01T22:21:00,754
vertex,2024-07-01T22:22:00,723
vertex,2024-07-01T22:23:00,737
vertex,2024-07-01T22:24:00,734
vertex,2024-07-01T22:25:00,703
vertex,2024-07-01T22:26:00,728
vertex,2024-07-01T22:27:00,721
vertex,2024-07-01T22:28:00,696
vertex,2024-07-01T22:29:00,717
vertex,2024-07-01T22:30:00,704
vertex,2024-07-01T22:31:00,688
vertex,2024-07-01T22:32:00,709
vertex,2024-07-01T22:33:00,721
vertex,2024-07-01T22:34:00,694
vertex,2024-07-01T22:35:00,687
vertex,2024-07-01T22:36:00,667
vertex,2024-07-01T22:37:00,693
vertex,2024-07-01T22:38:00,687
vertex,2024-07-01T22:39:00,679
vertex,2024-07-01T22:40:00,695
vertex,2024-07-01T22:41:00,690
vertex,2024-07-01T22:42:00,651
vertex,2024-07-01T22:43:00,675
vertex,2024-07-01T22:44:00,669
vertex,2024-07-01T22:45:00,687
vertex,2024-07-01T22:46:00,685
vertex,2024-07-01T22:47:00,688
vertex,2024-07-01T22:48:00,676
vertex,2024-07-01T22:49:00,716
vertex,2024-07-01T22:50:00,677
vertex,2024-07-01T22:51:00,689
vertex,2024-07-01T22:52:00,684
vertex,2024-07-01T22:53:00,703
vertex,2024-07-01T22:54:00,689
vertex,2024-07-01T22:55:00,692
vertex,2024-07-01T22:56:00,682
vertex,2024-07-01T22:57:00,710
vertex,2024-07-01T22:58:00,689
vertex,2024-07-01T22:59:00,726
vertex,2024-07-01T23:00:00,706
vertex,2024-07-01T23:01:00,681
vertex,2024-07-01T23:02:00,673
vertex,2024-07-01T23:03:00,670
vertex,2024-07-01T23:04:00,679
vertex,2024-07-01T23:05:00,658
vertex,2024-07-01T23:06:00,663
vertex,2024-07-01T23:07:00,676
vertex,2024-07-01T23:08:00,617
vertex,2024-07-01T23:09:00,656
vertex,2024-07-01T23:10:00,646
vertex,2024-07-01T23:11:00,655
vertex,2024-07-01T23:12:00,634
vertex,2024-07-01T23:13:00,648
vertex,2024-07-01T23:14:00,635
vertex,2024-07-01T23:15:00,619
vertex,2024-07-01T23:16:00,639
vertex,2024-07-01T23:17:00,595
vertex,2024-07-01T23:18:00,591
vertex,2024-07-01T23:19:00,585
vertex,2024-07-01T23:20:00,594
vertex,2024-07-01T23:21:00,611
vertex,2024-07-01T23:22:00,591
vertex,2024-07-01T23:23:00,620
vertex,2024-07-01T23:24:00,630
vertex,2024-07-01T23:25:00,595
vertex,2024-07-01T23:26:00,619
vertex,2024-07-01T23:27:00,623
vertex,2024-07-01T23:28:00,591
vertex,2024-07-01T23:29:00,593
vertex,2024-07-01T23:30:00,588
vertex,2024-07-01T23:31:00,574
vertex,2024-07-01T23:32:00,584
vertex,2024-07-01T23:33:00,595
vertex,2024-07-01T23:34:00,622
vertex,2024-07-01T23:35:00,644
vertex,2024-07-01T23:36:00,629
vertex,2024-07-01T23:37:00,639
vertex,2024-07-01T23:38:00,624
vertex,2024-07-01T23:39:00,629
vertex,2024-07-01T23:40:00,630
vertex,2024-07-01T23:41:00,584
vertex,2024-07-01T23:42:00,606
vertex,2024-07-01T23:43:00,557
vertex,2024-07-01T23:44:00,554
vertex,2024-07-01T23:45:00,577
vertex,2024-07-01T23:46:00,542
vertex,2024-07-01T23:47:00,596
vertex,2024-07-01T23:48:00,558
vertex,2024-07-01T23:49:00,549
vertex,2024-07-01T23:50:00,528
vertex,2024-07-01T23:51:00,552
vertex,2024-07-01T23:52:00,539
vertex,2024-07-01T23:53:00,586
vertex,2024-07-01T23:54:00,564
vertex,2024-07-01T23:55:00,556
vertex,2024-07-01T23:56:00,581
vertex,2024-07-01T23:57:00,551
vertex,2024-07-01T23:58:00,525
vertex,2024-07-01T23:59:00,519
wordle,2024-07-01T00:00:00,30221
wordle,2024-07-01T00:01:00,38484
wordle,2024-07-01T00:02:00,41741
wordle,2024-07-01T00:03:00,43123
wordle,2024-07-01T00:04:00,43636
wordle,2024-07-01T00:05:00,43758
wordle,2024-07-01T00:06:00,43484
wordle,2024-07-01T00:07:00,42843
wordle,2024-07-01T00:08:00,41987
wordle,2024-07-01T00:09:00,41163
wordle,2024-07-01T00:10:00,40611
wordle,2024-07-01T00:11:00,39800
wordle,2024-07-01T00:12:00,39052
wordle,2024-07-01T00:13:00,38409
wordle,2024-07-01T00:14:00,37464
wordle,2024-07-01T00:15:00,36823
wordle,2024-07-01T00:16:00,36339
wordle,2024-07-01T00:17:00,35522
wordle,2024-07-01T00:18:00,35454
wordle,2024-07-01T00:19:00,34606
wordle,2024-07-01T00:20:00,34511
wordle,2024-07-01T00:21:00,33777
wordle,2024-07-01T00:22:00,33505
wordle,2024-07-01T00:23:00,33239
wordle,2024-07-01T00:24:00,32719
wordle,2024-07-01T00:25:00,32511
wordle,2024-07-01T00:26:00,31842
wordle,2024-07-01T00:27:00,31607
wordle,2024-07-01T00:28:00,31379
wordle,2024-07-01T00:29:00,30999
wordle,2024-07-01T00:30:00,30717
wordle,2024-07-01T00:31:00,30642
wordle,2024-07-01T00:32:00,30853
wordle,2024-07-01T00:33:00,30327
wordle,2024-07-01T00:34:00,30344
wordle,2024-07-01T00:35:00,29924
wordle,2024-07-01T00:36:00,29711
wordle,2024-07-01T00:37:00,29599
wordle,2024-07-01T00:38:00,29074
wordle,2024-07-01T00:39:00,29146
wordle,2024-07-01T00:40:00,29277
wordle,2024-07-01T00:41:00,28917
wordle,2024-07-01T00:42:00,28874
wordle,2024-07-01T00:43:00,28868
wordle,2024-07-01T00:44:00,28358
wordle,2024-07-01T00:45:00,28572
wordle,2024-07-01T00:46:00,28504
wordle,2024-07-01T00:47:00,28540
wordle,2024-07-01T00:48:00,28413
wordle,2024-07-01T00:49:00,28254
wordle,2024-07-01T00:50:00,28177
wordle,2024-07-01T00:51:00,28004
wordle,2024-07-01T00:52:00,27861
wordle,2024-07-01T00:53:00,28164
wordle,2024-07-01T00:54:00,28347
wordle,2024-07-01T00:55:00,28216
wordle,2024-07-01T00:56:00,28194
wordle,2024-07-01T00:57:00,27769
wordle,2024-07-01T00:58:00,27869
wordle,2024-07-01T00:59:00,28118
wordle,2024-07-01T01:00:00,33204
wordle,2024-07-01T01:01:00,35576
wordle,2024-07-01T01:02:00,36390
wordle,2024-07-01T01:03:00,36676
wordle,2024-07-01T01:04:00,36697
wordle,2024-07-01T01:05:00,36522
wordle,2024-07-01T01:06:00,36311
wordle,2024-07-01T01:07:00,36287
wordle,2024-07-01T01:08:00,35690
wordle,2024-07-01T01:09:00,35560
wordle,2024-07-01T01:10:00,35647
wordle,2024-07-01T01:11:00,35221
wordle,2024-07-01T01:12:00,34747
wordle,2024-07-01T01:13:00,34709
wordle,2024-07-01T01:14:00,34556
wordle,2024-07-01T01:15:00,34634
wordle,2024-07-01T01:16:00,34380
wordle,2024-07-01T01:17:00,33952
wordle,2024-07-01T01:18:00,33705
wordle,2024-07-01T01:19:00,33651
wordle,2024-07-01T01:20:00,33833
wordle,2024-07-01T01:21:00,33533
wordle,2024-07-01T01:22:00,33405
wordle,2024-07-01T01:23:00,33342
wordle,2024-07-01T01:24:00,33124
wordle,2024-07-01T01:25:00,32725
wordle,2024-07-01T01:26:00,32668
wordle,2024-07-01T01:27:00,32713
wordle,2024-07-01T01:28:00,32762
wordle,2024-07-01T01:29:00,32564
wordle,2024-07-01T01:30:00,32579
wordle,2024-07-01T01:31:00,32657
wordle,2024-07-01T01:32:00,32673
wordle,2024-07-01T01:33:00,32630
wordle,2024-07-01T01:34:00,32567
wordle,2024-07-01T01:35:00,32360
wordle,2024-07-01T01:36:00,32635
wordle,2024-07-01T01:37:00,32348
wordle,2024-07-01T01:38:00,32607
wordle,2024-07-01T01:39:00,32667
wordle,2024-07-01T01:40:00,32615
wordle,2024-07-01T01:41:00,32832
wordle,2024-07-01T01:42:00,32970
